label,protocol_type,service,flag,duration,src_bytes,dst_bytes,count,srv_count,serror_rate,rerror_rate,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,num_failed_logins,logged_in
DoS,udp,private,S0,0.27330615731577357,16,7,199,226,0.963143057809238,0.14451978802601975,0.9909565601947037,0.012080386370036297,235,265,0,0
DoS,icmp,ftp,SF,0.15433382432178286,7,2,198,207,0.815979960392468,0.06564076425319823,1.0,0.0,224,248,0,0
normal,tcp,http,SF,1.2624355618397844,1112,10,9,11,0.03716700182541131,0.0,0.8594642187824271,0.0,27,22,0,1
normal,tcp,other,SF,2.3317572645615363,136,14547,4,2,0.04740584293317514,0.0,0.9466915217476002,0.03570761799644798,21,27,0,1
normal,icmp,ftp,SF,1.4423647290014372,913,1142,10,9,0.04281294447896292,0.03629931168170229,1.0,0.0,20,11,0,1
normal,udp,dns,SF,10.886539123084503,996,606,6,12,0.0,0.007745412976029565,0.922722795526976,0.0523829166852845,21,20,0,1
normal,tcp,private,SF,5.2318182632746595,132,1910,2,15,0.027775349003073685,0.018674444188776142,1.0,0.0,15,22,0,1
Probe,udp,ftp,SF,0.32552300981296556,3,1,54,3,0.2669985929442175,0.529472522360724,0.040624778624935,0.551086275671852,205,9,0,0
normal,udp,private,SF,11.7632598566286,78,286,9,14,0.002731617073989317,0.058196557411412886,0.8024311023687933,0.013298657922727816,20,24,0,0
normal,tcp,other,SF,0.6248658441048451,451,880,5,7,0.05498881258077992,0.0007673497764331891,0.7749615023834753,0.03614616292644547,18,27,0,1
normal,tcp,smtp,SF,2.7449956787763137,4493,114,12,7,0.0021603792649551555,0.02157896485540185,0.8588567277386912,0.08805542037231806,20,15,0,1
normal,udp,http,SF,13.731289307149066,708,194,8,15,0.0,0.01896511860675749,0.986498350340331,0.10314826728303127,7,25,0,0
normal,udp,http,SF,0.7047654011342307,86,1744,9,7,0.04160220050048539,0.021142850254181614,0.886598693922917,0.032385451844985924,19,24,0,1
normal,tcp,http,REJ,12.556442019813463,387,763,16,8,0.0030937841092707682,0.04260018434239278,0.9064091244059824,0.04526796821885186,19,23,0,0
normal,tcp,smtp,SH,1.053187206264535,1040,2192,7,8,0.03791585430749145,0.05929176109088402,0.8307060048711661,0.0,22,17,0,0
normal,icmp,http,SF,3.949252085699095,720,2212,2,6,0.021262928382588354,0.0394591875539766,1.0,0.015549848572032704,21,12,0,1
DoS,tcp,ssh,SH,0.37514173758824454,4,3,193,195,0.7995461556301728,0.04782057935518679,1.0,0.026086236781698663,252,283,0,0
normal,icmp,http,SF,0.23990361786645623,160,392,6,7,0.0,0.02651805193804429,0.9529218224988193,0.04100794896082822,22,15,0,1
normal,tcp,smtp,REJ,3.96599466698625,658,204,14,9,0.0,0.027038747759326905,0.8382725080148259,0.0,19,21,0,1
R2L,icmp,smtp,SF,2.562855995786208,135,4,4,4,0.29554689123709155,0.07770589037538064,0.39268725994541426,0.16743407269038874,9,9,1,0
normal,tcp,ssh,SF,0.16874326755551977,860,72,3,10,0.0,0.0874989855905417,0.8384330383377255,0.06706891046135868,21,22,0,1
normal,tcp,dns,REJ,10.3549881395708,984,351,4,9,0.035580239144017464,0.021530830554216455,0.8457615798022496,0.0,21,21,0,1
DoS,icmp,telnet,REJ,0.27664142866640234,18,1,196,201,0.9931182520524364,0.2172304863589738,0.9825937811196946,0.01448608268720291,248,283,0,0
normal,tcp,other,SF,11.7576991363999,7114,246,6,7,0.027530348020102118,0.00628898849505307,0.8807952253135196,0.09310403873359174,7,12,0,1
Probe,tcp,private,SF,0.13306563375903505,17,3,57,6,0.6481930848965882,0.46255815085370566,0.0,0.5834023467440665,196,7,0,0
R2L,tcp,ssh,S0,5.990666862046975,51,15,0,2,0.13958027108348178,0.3415341619791977,0.5169204167023486,0.46974972832120165,12,13,3,1
normal,tcp,ftp,SF,1.3309972934799452,1599,104,10,9,0.007362528155937667,0.03700342489351828,0.968716038576154,0.05314680000204127,16,22,0,1
Probe,tcp,other,SF,0.0037118275311776947,10,3,44,10,0.3354368542478381,0.40508717899961594,0.0,0.520882931496411,204,9,0,0
R2L,tcp,private,SF,11.686572986705164,71,224,4,5,0.0,0.251646970396383,0.42636834103255067,0.18162373211852637,10,14,4,0
normal,tcp,http,S0,4.202873166325182,1423,1292,11,11,9.477234197071902e-05,0.03613294408567522,0.97527586292138,0.08490414955607248,27,11,0,0
DoS,tcp,ssh,S0,0.4208533001405456,9,5,197,223,0.8551818263216906,0.14569950130721002,0.9657610783256215,0.02729289028095931,270,247,0,0
DoS,tcp,other,REJ,0.11145305713201975,37,1,211,175,0.9569804486544209,0.03543454261025322,0.9826739875418281,0.013215661287509116,269,264,0,0
DoS,udp,dns,SF,1.3432517247520614,3,3,212,203,0.8389533772265368,0.2282408985782235,0.9925683401843921,0.011667615820025052,279,227,0,0
normal,tcp,ftp,S0,0.8707029332866139,2109,195,7,6,0.0,0.0,0.8467381227043493,0.0,25,17,0,0
normal,udp,telnet,SF,10.761224674722518,704,264,4,6,0.02659846559034039,0.011095496372253315,0.9192642254914423,0.06820237145262466,19,16,0,1
DoS,tcp,http,SF,0.7690113816225914,60,2,195,199,0.6332449537541254,0.052084153557192356,1.0,0.0,243,258,0,0
Probe,tcp,other,S0,0.023125809938093475,6,5,49,9,0.40834683659660276,0.8286195352520003,0.06962267118590665,0.724245050138187,229,6,0,0
DoS,tcp,telnet,RSTR,0.3253779036220083,63,1,192,215,0.8691909046161206,0.1264704177350598,0.9651873502306318,0.01874300024884857,244,254,0,0
normal,tcp,other,SF,2.2151094381657264,1217,368,9,7,0.013365444548254439,0.026616114615420728,0.8349072951648171,0.05414912277706225,13,22,1,0
normal,tcp,smtp,SF,5.4287771635282365,10166,2959,8,11,0.0514222531926677,0.05189674460211814,0.8259867653082628,0.08561269618262363,23,21,0,1
normal,udp,http,RSTR,5.640440737571273,23,552,5,11,0.03683619119735382,0.031029513096804066,0.8733345215788998,0.0,26,16,0,1
DoS,tcp,http,SF,0.7923118642707676,36,1,214,211,0.7894530716233207,0.20826784558954897,0.9451451504079522,0.0,225,280,0,0
R2L,tcp,dns,SF,15.766509368650196,40,17,2,5,0.11951014472847152,0.08693628825560502,0.3261999553611744,0.4544001738969728,11,11,3,1
Probe,udp,other,SF,0.09252964649411122,4,3,47,6,0.9296579092678454,0.5780850815159396,0.15336123232865287,0.8063758565525878,199,14,0,0
DoS,icmp,ssh,SF,0.08332419396146921,26,3,185,208,0.7550416787491302,0.0759794772161934,0.9650764132418305,0.006838875506366155,236,237,0,0
DoS,tcp,private,S0,1.1183634571593584,7,2,179,181,0.770406317265708,0.30390612002266654,0.97057024322569,0.0,274,279,0,0
DoS,tcp,ftp,REJ,0.03905304039696839,50,2,200,176,0.8534738056400979,0.15339620015492259,0.9267599124328055,0.027405052603723418,259,284,0,0
normal,udp,private,SF,0.2490877952845241,1829,322,11,12,0.007258781670723021,0.03595765671805412,0.866813881469876,0.02537988538844986,14,24,0,0
DoS,tcp,telnet,SF,1.4331536570211008,97,3,198,177,0.829422750733612,0.015115106347250287,0.9240175450818925,0.007000675730006094,246,234,0,0
normal,udp,ssh,SF,1.7531280524164774,23,360,5,8,0.0625888569359748,0.011718375100966969,0.8708091674330319,0.013048028166809424,25,16,0,0
DoS,udp,ftp,RSTR,0.7376139434441984,15,4,183,225,0.8354579506360502,0.07485125630641556,1.0,0.010324404448336736,252,242,0,0
DoS,tcp,smtp,SF,1.149879325838227,5,4,189,191,0.7043811436025268,0.11551586271763992,0.9849643182350346,0.061521348369998584,238,250,0,0
DoS,udp,http,SF,0.17846580121904382,56,4,219,200,0.8954271915364337,0.0,0.9530902956970887,0.0,252,272,0,0
DoS,tcp,dns,SH,2.2102460650822904,42,3,187,214,0.8632560911755467,0.13428534944015244,0.9848115366880164,0.006179798528454239,257,281,0,0
normal,udp,smtp,SF,5.210970978607227,667,720,6,10,0.0,0.016955872472096487,0.8739246707793134,0.026004611601076182,25,20,0,1
DoS,tcp,ssh,RSTR,0.12706332365074333,72,4,214,224,0.8581284002336823,0.08207444146261691,1.0,0.0,260,274,0,0
U2R,tcp,telnet,SF,10.906429540932203,50,71,0,2,0.06834309527514824,0.08050647549580361,0.38695832379223993,0.0,2,4,1,1
DoS,tcp,http,S0,0.3824698784851651,13,2,201,205,0.8258706475242662,0.0,0.9777788371175147,0.051803411936410484,260,255,0,0
normal,icmp,ftp,SF,8.993543566703128,144,2106,9,10,0.009193539687625088,0.011784200272279227,0.9325215131750344,0.07167953980530728,28,21,0,1
normal,tcp,private,SF,10.548798383119522,635,346,7,11,0.02837826156285522,0.022912450586858982,0.8264530511525741,0.0321370352526453,19,19,0,1
DoS,udp,private,SF,0.7382408341850275,39,5,194,185,0.7936055491189495,0.0,0.9729426037622573,0.0,265,288,0,0
R2L,tcp,other,SF,13.910507402039649,71,10,5,3,0.0,0.026548392426678474,0.49170224819333636,0.2544169705032861,5,6,1,0
Probe,tcp,smtp,SF,0.023491525449443565,3,3,50,9,0.16952256371596083,0.4073855157777604,0.0034754994575191267,0.7080599848535216,204,10,0,0
DoS,tcp,telnet,S0,1.2659775897856524,61,2,185,223,0.8467024575072272,0.3497118495389736,0.9451786591536092,0.031076205000684136,277,260,0,0
normal,tcp,smtp,SF,8.584362251744915,1224,1713,10,8,0.0,0.0220374749635088,0.8539659671505555,0.0,25,14,0,1
normal,tcp,ftp,SF,0.7842428247002103,1527,3087,9,10,0.0,0.020918368508627678,0.8836075249541399,0.0,23,21,0,1
normal,tcp,other,REJ,3.6305178247966907,672,3533,6,2,0.0,0.02701531224126258,1.0,0.10361422969475378,16,24,0,1
DoS,udp,dns,SF,0.289892740230486,4,3,215,214,0.8936509038463487,0.153211046324321,1.0,0.0,261,254,0,0
normal,tcp,http,SF,0.2249620759727308,2597,636,11,6,0.028475950379427357,0.007846010112786826,0.8720810882211014,0.11117345322256202,26,15,0,1
normal,tcp,http,SF,3.869101823971538,219,2014,8,4,0.0,0.0017800654729451665,0.8082701373549099,0.12566571988906394,17,16,0,1
Probe,tcp,smtp,SF,0.33519591298224566,7,3,41,6,0.3994418878820443,0.3526561821292476,0.1253937961953048,0.7614158063544985,194,11,0,0
normal,tcp,private,REJ,3.450582742561833,217,300,2,8,0.05218138978570995,0.05331053398411101,1.0,0.0567463534825278,22,23,0,1
normal,tcp,ssh,SH,7.378697991206683,456,2215,8,12,0.0,0.020036732956521728,0.921110231673487,0.0,24,18,0,1
Probe,icmp,ssh,SF,0.4257279471473968,5,3,52,7,0.4848234138262985,0.679679151115209,0.0,0.5886802675020957,197,11,0,0
DoS,tcp,telnet,SF,0.7197482353616081,18,5,195,225,0.9392278428106344,0.0,0.9770518895976508,0.0,277,253,0,0
Probe,tcp,http,S0,0.05883964155579985,4,2,56,3,0.045665080101668976,0.5202040272879056,0.2550595766697026,0.7737735285674843,204,16,0,0
normal,tcp,ssh,SF,7.3023063266112365,260,584,9,11,0.023511537488060574,0.022403718372558667,0.8294062976538631,0.0,17,30,0,1
normal,tcp,ftp,SF,3.2207177166673375,76,2066,7,8,0.0,0.0394182634734054,0.8517931182421815,0.010584801114424877,21,21,0,1
normal,tcp,smtp,REJ,4.8405299522215675,1057,786,5,5,0.009574430249153856,0.0,0.8243087561318152,0.06159235104807471,15,18,0,1
DoS,tcp,smtp,SF,0.44698736689762014,6,1,214,206,0.859201283927958,0.016452406119224355,0.9609774686607782,0.014514930120825425,233,253,0,0
normal,udp,private,RSTR,1.7173152162099736,250,579,10,7,0.03259117432973452,0.0014693297990726953,0.7819874667592662,0.09296769328916957,20,22,0,1
normal,tcp,private,SF,1.3264506569080436,360,1231,4,11,0.026364248003271994,0.022607473014651176,0.7866970921026081,0.10150589771295489,23,21,0,1
normal,tcp,private,SF,0.5416498292065772,557,574,9,6,0.0,0.02426931185014969,1.0,0.05969350618559173,27,30,0,1
DoS,udp,private,SF,0.13596739040997238,32,3,189,180,0.8169763205291678,0.025410082540870918,0.977366436206132,0.0,265,258,0,0
R2L,tcp,ftp,SF,4.645425552003112,46,10,0,5,0.07622977298459685,0.11389455492223,0.4551139720873988,0.19849724127938645,10,11,2,0
R2L,tcp,http,SF,5.853345929586338,52,11,3,4,0.0291923248556709,0.0,0.4431916771889468,0.36864424278712926,8,9,3,1
DoS,tcp,ssh,S0,1.3664345046729363,22,2,202,192,0.9155684661298076,0.16996495941001122,0.963784344393124,0.039807689412280835,278,227,0,0
DoS,tcp,telnet,SF,0.4305883462106083,61,1,206,196,0.8200219553318064,0.3541039652827809,1.0,0.0034776173901488773,287,245,0,0
DoS,tcp,ssh,SF,0.2562746451102751,45,1,211,191,1.0,0.09562529037635908,0.9448486298355249,0.031000917594914912,266,272,0,0
normal,tcp,smtp,SF,10.315192368109635,400,637,8,13,0.02361933671436061,0.018032365146292608,0.8737491261697464,0.19585937397010222,25,25,0,1
R2L,tcp,other,S0,12.099333645118643,137,29,3,7,0.16264768647236127,0.31903720443090766,0.3247943733331655,0.10430422297158154,8,7,1,0
normal,udp,dns,SF,0.02462233881627996,212,3352,5,5,0.006131443049033392,0.0160729102952485,0.9083413177624889,0.10500290609764736,15,22,0,1
Probe,tcp,private,SF,0.05176637958750743,8,4,64,2,0.0,0.22674443988009862,0.2831083625055338,0.7208093204111071,170,8,0,0
U2R,udp,http,SF,29.03933806751158,223,430,2,0,0.03740596329593648,0.0756957016124039,0.6915730499879901,0.0,4,4,0,1
normal,tcp,ssh,SF,0.04614537800970018,859,4651,5,10,0.01272287197693384,0.008855097649867489,0.7735574199176836,0.03755369317739401,14,22,0,1
normal,udp,http,SF,3.391364265686425,1502,407,12,8,0.010589297514737465,0.022774759219050592,0.9079070130640544,0.08009088969074037,17,19,0,1
normal,udp,other,S0,4.32424477778673,695,1079,7,4,0.04605557738245386,0.04616019228237372,0.8348463240980538,0.07476709050695934,29,18,0,1
Probe,tcp,http,SF,0.0524994624303372,2,7,49,2,0.43337401161870004,0.08411377030650585,0.2810792953786473,0.9014969098685428,176,7,0,0
normal,tcp,private,SF,7.130201279176162,1226,378,4,6,0.0,0.020946723722054677,0.8439267333255691,0.08786758153437473,17,27,0,1
normal,tcp,http,SF,4.141657855613794,1520,1111,4,9,0.032544492569812566,0.04174817920011402,0.9961364425055448,0.03824045897429084,17,27,0,0
normal,tcp,smtp,RSTR,6.204246097092164,389,88,6,8,0.0,0.029545963429089418,0.9256959898591811,0.0,15,17,0,1
U2R,tcp,ssh,SF,19.679098745816965,51,383,2,3,0.11632847820240465,0.13053790421400627,0.4760618707998434,0.29855771656110797,6,5,0,1
R2L,tcp,private,REJ,9.7240173392343,24,7,5,0,0.22097337660544566,0.04972775185340189,0.5861771392803444,0.0,7,10,4,0
DoS,tcp,ftp,SF,0.11952267457014766,30,2,178,202,0.7941948805564769,0.1393625401540903,0.9571120679323198,0.0,270,250,0,0
DoS,tcp,private,SF,1.7233354300749093,25,1,200,212,0.6657779658515006,0.010371379525751748,0.9784586721737571,0.0,261,211,0,0
normal,tcp,ftp,SH,5.869875962954662,259,806,9,15,0.044613362439386246,0.0,1.0,0.020804567020744298,26,19,0,1
normal,tcp,ftp,RSTR,0.19618577192584477,577,1428,7,10,0.016005035421980222,0.059234337420273744,0.828510181901639,0.03371204814359089,20,18,0,1
DoS,tcp,dns,S0,0.27953756434898697,2,2,204,205,0.8702013362977582,0.08575177247534066,0.9917724179363745,0.014186141025694664,245,270,0,0
normal,tcp,smtp,SF,1.8460418404325396,4113,1786,5,6,0.008194934900328653,0.017204669437980276,0.9817997112481572,0.0,19,25,0,1
normal,udp,dns,SH,0.34031425921473796,1772,4956,15,8,0.026609702942691618,0.05851902195874305,1.0,0.11396859660334877,17,15,0,1
DoS,tcp,private,SF,0.06871188578431894,19,3,177,176,0.7546525329101952,0.14776980473125734,0.9680749012814924,0.014500496208037731,246,239,0,0
Probe,tcp,private,SF,0.026060320510599744,16,4,44,6,0.25208795788536587,0.28351265334305886,0.030975878607333585,0.6981307948459854,211,7,0,0
normal,udp,ssh,SF,5.399594493965141,1550,4310,9,5,0.03585015956477712,0.016577528808972987,0.9391655983544361,0.04124154270196475,21,15,0,1
Probe,tcp,other,SF,0.2728036152795308,8,2,42,9,0.4874695392464395,0.3149265479905542,0.10357541042227539,0.8576088139160515,191,7,0,0
Probe,udp,smtp,SH,0.08509577460139346,14,3,41,6,0.3381675552774795,0.04228017074858742,0.023311542715416106,0.4342297735598459,177,6,0,0
DoS,tcp,dns,SF,0.07859069277339381,11,2,176,213,0.9287830278205953,0.11811617445040472,0.9771423323699867,0.028092810312620974,239,238,0,0
normal,tcp,private,SF,4.950901383792291,552,2648,7,9,0.02131590669386801,0.03724481187612962,0.90904147578922,0.014135012690871744,15,28,0,1
normal,udp,http,SF,0.6485618712100518,761,1696,9,7,0.020060608759696043,0.014399050021464976,0.9053624083434224,0.04049698080383217,20,14,0,1
normal,udp,smtp,SF,3.1301848400332446,589,117,7,10,0.0,0.0,1.0,0.13146595567706715,18,26,0,1
normal,tcp,dns,S0,5.9538959186193,204,73,12,9,0.017150685087922918,0.01779504691980402,0.9063375201066124,0.07087152895207222,15,17,0,1
DoS,tcp,other,SH,0.028463654639863372,32,1,174,208,0.715708688221861,0.1211023377398305,0.9994067586332313,0.0,264,271,0,0
DoS,icmp,http,RSTR,0.04101968475195224,14,11,229,214,0.9073353637350172,0.1337619111919917,0.9507788523648159,0.0,236,254,0,0
DoS,tcp,ftp,S0,0.9357817643571941,6,4,186,198,0.7918816230396358,0.2392753512167027,0.9542277738354614,0.0470623654877533,232,278,0,0
normal,icmp,smtp,S0,13.367579878542568,335,57,6,10,0.0005177132516809117,0.018002554535328327,0.9764765592613217,0.07588639563712654,21,16,0,1
U2R,tcp,private,S0,33.984064563392536,67,35,3,2,0.038758871863492354,0.07818634848228605,0.854275694434975,0.37593508409166054,8,4,1,1
normal,tcp,ftp,REJ,1.0303776080593678,95,17484,2,7,0.01875904666234589,0.03400293528450713,0.9130058935240533,0.03415346851826953,15,26,0,1
normal,tcp,smtp,SF,5.209694781829677,143,709,12,5,0.007229915138145951,0.06936805777990084,0.922600316702993,0.06467170689150956,25,24,0,0
normal,tcp,ssh,SF,1.2825305500425541,439,179,14,3,0.0479037987380516,0.035534323172778666,0.7752643581594831,0.09989515432918199,22,25,0,1
DoS,udp,other,SF,1.129369415193877,53,4,203,213,0.898551884161135,0.09265511767894241,0.9984432381903573,0.015707944318848758,268,251,0,0
DoS,tcp,http,S0,0.24217283985074592,13,4,184,197,0.9525221026580001,0.1982778112620852,0.9346881771126915,0.026846592891260034,286,230,0,0
normal,tcp,telnet,RSTR,7.130331195796568,1724,188,6,11,0.061294841976186426,0.0,0.8342299608592157,0.005967787543432447,16,29,0,1
normal,tcp,private,SF,3.6384240276290547,245,1273,5,6,0.023093965047908,0.018882885173224246,0.8670359120098853,0.11744310064783203,19,20,0,1
normal,tcp,smtp,RSTR,1.3245443931633027,388,127,6,10,0.018031141562036022,0.009242086543969765,0.9381534127023945,0.02517090588363448,19,15,0,1
normal,tcp,telnet,S0,15.371664857701262,379,542,11,6,0.020015472420403392,0.028590819862629756,0.83074819000472,0.03232617194222716,16,15,0,1
normal,tcp,dns,SF,1.2682767656529714,495,115,6,11,0.0233371909549226,0.0,0.9404527949690881,0.04557163963166075,26,17,0,0
DoS,udp,ftp,SF,0.030820569850368178,213,2,194,182,0.8502784200499388,0.26779907896948546,0.9653570035937263,0.0,246,241,0,0
DoS,tcp,ssh,SF,0.013711418157741812,34,2,194,184,0.8264897922158962,0.21624537594440507,0.9853396424662934,0.014017574954105046,253,279,0,0
R2L,icmp,dns,SF,19.97096718898707,28,14,4,6,0.09554360801241624,0.07772203384621573,0.8605175968843202,0.1891069364344612,12,5,4,0
normal,tcp,dns,SF,0.8572191807519869,348,12588,2,6,0.03753293514610271,0.027765198418498713,0.8896343504183535,0.0878834148855748,21,21,0,1
normal,tcp,telnet,SF,0.8551539032369159,1239,45,4,9,0.012432792234029107,0.0,0.9390139166218889,0.0181179851847929,20,19,0,1
normal,tcp,http,SF,2.720974971111898,1148,84,7,9,0.020584794867989312,0.014453775434932363,0.740397380143826,0.031183459645126643,17,19,0,1
normal,tcp,dns,S0,5.49970415716145,4072,709,7,9,0.0,0.03940293534362206,0.8598967790428732,0.004647611418619073,20,27,0,1
normal,tcp,other,SF,9.593598039889793,591,1466,8,12,0.0,0.0,0.9095692327966336,0.0,21,15,0,1
normal,tcp,other,SF,0.1408733137842633,192,140,12,7,0.015780267166833128,0.053080374749054735,0.9325697757815226,0.027611947383551355,19,25,0,1
R2L,tcp,other,S0,4.494530809005443,29,9,5,3,0.31908167917232455,0.14733193932872163,0.5825021811828189,0.6675729418515554,11,11,3,0
normal,tcp,smtp,S0,1.564119451347581,1571,263,12,6,0.012791736946105664,0.00701472694150238,0.9968416746906569,0.08400259890139311,22,12,0,1
DoS,tcp,other,SF,0.09967854741677609,12,3,182,185,0.9111995695364379,0.11850455588648895,0.9698575015544199,0.006931320158574313,227,267,0,0
normal,tcp,smtp,SF,11.215447131028164,11,4735,8,8,0.03771023391733173,0.02000653174793646,0.8489696554300457,0.0,22,18,0,1
normal,tcp,dns,S0,7.422430313012519,37,185,6,11,0.02871477665086978,0.030165731857083454,0.8814039815575625,0.04035475590413607,23,29,0,1
normal,udp,ssh,REJ,7.658669058610787,353,119,6,6,0.007783502109779534,0.022736602815701574,0.9617144274255852,0.10479027528940078,18,18,0,1
DoS,tcp,ftp,SF,0.07590739667492806,30,1,210,194,0.8448799029626491,0.045818661455612086,1.0,0.005672670734300159,261,223,0,0
normal,tcp,http,REJ,0.2857923171167214,1869,872,6,4,0.021710811491047696,0.020668962776235093,1.0,0.12192542165701731,27,23,0,1
normal,udp,ftp,SF,2.6819670339236934,265,133,3,5,0.023662187176011987,0.017473161791073298,0.8962882312201744,0.0,20,28,0,0
